"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"NWS","News Corporation","13.69","$8.01B","n/a","Consumer Services","Newspapers/Magazines","https://www.nasdaq.com/symbol/nws",
"NWSA","News Corporation","13.3","$7.78B","n/a","Consumer Services","Newspapers/Magazines","https://www.nasdaq.com/symbol/nwsa",
"NEWT","Newtek Business Services Corp.","22.27","$425.7M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/newt",
"NEWTI","Newtek Business Services Corp.","25.64","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/newti",
"NEWTZ","Newtek Business Services Corp.","27.09","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/newtz",
"NXST","Nexstar Media Group, Inc.","109.5","$5.05B","2003","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/nxst",
"NXTC","NextCure, Inc.","16.65","$378.2M","2019","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/nxtc",
"NEXT","NextDecade Corporation","5.96","$656.27M","2015","Public Utilities","Oil & Gas Production","https://www.nasdaq.com/symbol/next",
"NXGN","NextGen Healthcare, Inc.","20.22","$1.32B","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/nxgn",
"BIMI","NF Energy Saving Corporation","2.59","$19.61M","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/bimi",
"NGM","NGM Biopharmaceuticals, Inc.","13.93","$919.68M","2019","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ngm",
"NODK","NI Holdings, Inc.","18.19","$403.99M","2017","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/nodk",
"EGOV","NIC Inc.","16.65","$1.11B","1999","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/egov",
"NICE","NICE Ltd","144.82","$9.02B","n/a","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/nice",
"NICK","Nicholas Financial, Inc.","8.9","$70.31M","n/a","Finance","Finance Companies","https://www.nasdaq.com/symbol/nick",
"NCBS","Nicolet Bankshares Inc.","62.85","$588.15M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ncbs",
"NIHD","NII Holdings, Inc.","1.78","$180.98M","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/nihd",
"NIU","Niu Technologies","5.9","$438.59M","2018","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/niu",
"LASR","nLIGHT, Inc.","16.84","$623.16M","2018","Technology","Semiconductors","https://www.nasdaq.com/symbol/lasr",
"NMIH","NMI Holdings Inc","28.21","$1.91B","2013","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/nmih",
"NNBR","NN, Inc.","9.19","$389.35M","1994","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/nnbr",
"NDLS","Noodles & Company","8.13","$357.29M","2013","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/ndls",
"NDSN","Nordson Corporation","134.44","$7.72B","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ndsn",
"NSYS","Nortech Systems Incorporated","3.85","$10.34M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/nsys",
"NBN","Northeast Bank","20.94","$189.33M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/nbn",
"NTIC","Northern Technologies International Corporation","11.51","$104.45M","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/ntic",
"NTRS","Northern Trust Corporation","90.42","$19.68B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ntrs",
"NTRSP","Northern Trust Corporation","25.38","$5.52B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ntrsp",
"NFBK","Northfield Bancorp, Inc.","15.63","$778.03M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/nfbk",
"NRIM","Northrim BanCorp Inc","35.89","$245.85M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/nrim",
"NWBI","Northwest Bancshares, Inc.","17.43","$1.85B","2009","Finance","Major Banks","https://www.nasdaq.com/symbol/nwbi",
"NWPX","Northwest Pipe Company","25.37","$246.98M","1995","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/nwpx",
"NCLH","Norwegian Cruise Line Holdings Ltd.","49.65","$10.69B","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/nclh",
"NWFL","Norwood Financial Corp.","34.82","$218.98M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/nwfl",
"NVFY","Nova Lifestyle, Inc","0.7897","$21.95M","n/a","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/nvfy",
"NVMI","Nova Measuring Instruments Ltd.","25.43","$711.15M","2000","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/nvmi",
"NOVN","Novan, Inc.","2.83","$73.78M","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/novn",
"NOVT","Novanta Inc.","90.52","$3.17B","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/novt",
"NVAX","Novavax, Inc.","5.13","$120.41M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/nvax",
"NVLN","Novelion Therapeutics Inc. ","0.7762","$14.4M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/nvln",
"NVCR","NovoCure Limited","65.32","$6.26B","2015","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/nvcr",
"NVUS","Novus Therapeutics, Inc.","0.8901","$11.48M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/nvus",
"NUAN","Nuance Communications, Inc.","16.09","$4.67B","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/nuan",
"NCNA","NuCana plc","9.86","$317.85M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ncna",
"NTNX","Nutanix, Inc.","25.87","$4.81B","2016","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/ntnx",
"NUVA","NuVasive, Inc.","56.9","$2.95B","2004","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/nuva",
"NVTR","Nuvectra Corporation","2.8","$49.84M","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/nvtr",
"QQQX","Nuveen NASDAQ 100 Dynamic Overwrite Fund","22.94","$893.92M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qqqx",
"NVEE","NV5 Global, Inc.","81.95","$1.03B","2013","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/nvee",
"NVEC","NVE Corporation","69.57","$337.14M","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/nvec",
"NVDA","NVIDIA Corporation","160.06","$97.48B","1999","Technology","Semiconductors","https://www.nasdaq.com/symbol/nvda",
"NXPI","NXP Semiconductors N.V.","96.13","$27.41B","2010","Technology","Semiconductors","https://www.nasdaq.com/symbol/nxpi",
"NXTD","NXT-ID Inc.","0.68","$19.88M","n/a","Consumer Services","Diversified Commercial Services","https://www.nasdaq.com/symbol/nxtd",
"NXTDW","NXT-ID Inc.","0.049","n/a","n/a","Consumer Services","Diversified Commercial Services","https://www.nasdaq.com/symbol/nxtdw",
"NYMX","Nymox Pharmaceutical Corporation","1.71","$116.15M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/nymx",
"OIIM","O2Micro International Limited","1.38","$36.46M","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/oiim",
"OVLY","Oak Valley Bancorp (CA)","19.21","$157.71M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ovly",
"OCSL","Oaktree Specialty Lending Corporation","5.36","$755.55M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ocsl",
"OCSLL","Oaktree Specialty Lending Corporation","25.468","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ocsll",
"OCSI","Oaktree Strategic Income Corporation","8.33","$245.46M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ocsi",
"OASM","Oasmia Pharmaceutical AB","2.26","$169.43M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/oasm",
"OBLN","Obalon Therapeutics, Inc.","0.6582","$20.4M","2016","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/obln",
"OBSV","ObsEva SA","10.66","$467.86M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/obsv",
"OBCI","Ocean Bio-Chem, Inc.","3.53","$33.06M","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/obci",
"OPTT","Ocean Power Technologies, Inc.","2.12","$5.91M","2007","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/optt",
"OCFC","OceanFirst Financial Corp.","25.17","$1.29B","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/ocfc",
"OFED","Oconee Federal Financial Corp.","23.5","$135.11M","2011","Finance","Savings Institutions","https://www.nasdaq.com/symbol/ofed",
"OCUL","Ocular Therapeutix, Inc.","5.32","$227.89M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ocul",
"ODT","Odonate Therapeutics, Inc.","37.56","$1.01B","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/odt",
"OMEX","Odyssey Marine Exploration, Inc.","5.58","$51.46M","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/omex",
"ODP","Office Depot, Inc.","2.1","$1.15B","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/odp",
"OPI","Office Properties Income Trust","27.83","$1.34B","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/opi",
"OPINI","Office Properties Income Trust","24.99","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/opini",
"OFS","OFS Capital Corporation","12.16","$162.47M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ofs",
"OFSSL","OFS Capital Corporation","25.59","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ofssl",
"OFSSZ","OFS Capital Corporation","25.35","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ofssz",
"OCCI","OFS Credit Company, Inc.","17.5183","$43.89M","2018","n/a","n/a","https://www.nasdaq.com/symbol/occi",
"OCCIP","OFS Credit Company, Inc.","25.54","$20.43M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/occip",
"OHAI","OHA Investment Corporation","1.11","$22.39M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ohai",
"OVBC","Ohio Valley Banc Corp.","36.65","$174.4M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ovbc",
"OHRP","Ohr Pharmaceutical, Inc.","4.25","$12.02M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ohrp",
"OKTA","Okta, Inc.","135.48","$15.46B","2017","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/okta",
"ODFL","Old Dominion Freight Line, Inc.","142.57","$11.54B","1991","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/odfl",
"OLBK","Old Line Bancshares, Inc.","26.15","$445.59M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/olbk",
"ONB","Old National Bancorp","16.66","$2.9B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/onb",
"OPOF","Old Point Financial Corporation","22.96","$119.43M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/opof",
"OSBC","Old Second Bancorp, Inc.","12.62","$377.29M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/osbc",
"OSBCP","Old Second Bancorp, Inc.","10.73","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/osbcp",
"OLLI","Ollie&#39;s Bargain Outlet Holdings, Inc.","82.78","$5.26B","2015","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/olli",
"ZEUS","Olympic Steel, Inc.","12.15","$133.71M","1994","Basic Industries","Metal Fabrications","https://www.nasdaq.com/symbol/zeus",
"OFLX","Omega Flex, Inc.","74.68","$753.66M","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/oflx",
"OMER","Omeros Corporation","15.21","$746.17M","2009","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/omer",
"OMCL","Omnicell, Inc.","86.52","$3.57B","2001","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/omcl",
"ON","ON Semiconductor Corporation","19.69","$8.12B","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/on",
"OTIV","On Track Innovations Ltd","0.471","$19.45M","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/otiv",
"ONCY","Oncolytics Biotech Inc.","1.62","$32.88M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/oncy",
"ONTX","Onconova Therapeutics, Inc.","2.8","$16.8M","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ontx",
"ONTXW","Onconova Therapeutics, Inc.","0.1253","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ontxw",
"ONCS","OncoSec Medical Incorporated","2.24","$23.78M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/oncs",
"ONCT","Oncternal Therapeutics, Inc. ","5.9","$90.68M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/onct",
"OSS","One Stop Systems, Inc.","1.97","$28.56M","2018","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/oss",
"OSPN","OneSpan Inc.","14.26","$573.46M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/ospn",
"OSW","OneSpaWorld Holdings Limited","14.94","$913.11M","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/osw",
"OPBK","OP Bancorp","9.84","$154.39M","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/opbk",
"OTEX","Open Text Corporation","42.56","$11.48B","1996","Technology","EDP Services","https://www.nasdaq.com/symbol/otex",
"OPRA","Opera Limited","10.46","$1.15B","2018","n/a","n/a","https://www.nasdaq.com/symbol/opra",
"OPES","Opes Acquisition Corp.","10.35","$153.39M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/opes",
"OPESU","Opes Acquisition Corp.","10.5","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/opesu",
"OPESW","Opes Acquisition Corp.","0.27","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/opesw",
"OPGN","OpGen, Inc.","0.3675","$6.48M","2015","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/opgn",
"OPGNW","OpGen, Inc.","0.28","n/a","2015","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/opgnw",
"OPNT","Opiant Pharmaceuticals, Inc.","13.63","$54.46M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/opnt",
"OPK","Opko Health, Inc.","2.25","$1.39B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/opk",
"OBAS","Optibase Ltd.","11.4","$59.47M","1999","Finance","Real Estate","https://www.nasdaq.com/symbol/obas",
"OCC","Optical Cable Corporation","3.71","$27.68M","n/a","Basic Industries","Telecommunications Equipment","https://www.nasdaq.com/symbol/occ",
"OPRX","OptimizeRx Corporation","15.98","$196.22M","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/oprx",
"OPHC","OptimumBank Holdings, Inc.","3.6","$6.69M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ophc",
"OPTN","OptiNose, Inc.","7.4","$305.36M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/optn",
"OPB","Opus Bank","20.81","$750.38M","2014","n/a","n/a","https://www.nasdaq.com/symbol/opb",
"ORMP","Oramed Pharmaceuticals Inc.","3.27","$56.84M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ormp",
"OSUR","OraSure Technologies, Inc.","9.18","$566.29M","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/osur",
"ORBC","ORBCOMM Inc.","8.1","$645.37M","2006","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/orbc",
"ORTX","Orchard Therapeutics plc","13.9","$1.2B","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/ortx",
"ORLY","O&#39;Reilly Automotive, Inc.","389.2","$30.47B","1993","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/orly",
"OGI","Organigram Holdings Inc.","6.63","$1.04B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ogi",
"ORGO","Organogenesis Holdings Inc. ","7.96","$726.88M","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/orgo",
"ONVO","Organovo Holdings, Inc.","0.4787","$62.34M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/onvo",
"ORGS","Orgenesis Inc.","4.39","$70.75M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/orgs",
"SEED","Origin Agritech Limited","5.9441","$19M","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/seed",
"OBNK","Origin Bancorp, Inc.","34.1","$809.74M","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/obnk",
"OESX","Orion Energy Systems, Inc.","2.69","$80.5M","2015","Consumer Durables","Building Products","https://www.nasdaq.com/symbol/oesx",
"ORIT","Oritani Financial Corp.","17.42","$785.59M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/orit",
"ORRF","Orrstown Financial Services Inc","21.72","$246.08M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/orrf",
"OFIX","Orthofix Medical Inc. ","51.07","$973.75M","1992","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/ofix",
"KIDS","OrthoPediatrics Corp.","35.5","$529.79M","2017","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/kids",
